caller_id,recipient_id,date,time,duration,tower_id,prefecture,hour
GXMHRRRQ,Y2SSO9KF,2020-01-03,01:50:37,110,tower90,WAWA,1
YDGVL625,QPB1YYRY,2020-01-03,01:57:03,102,tower87,TCHAOUDJO,1
23RJAXQ1,TM4KSMO9,2020-01-03,02:02:48,128,tower26,DANKPEN,2
CPIQJ5U0,FQ1Z0P2T,2020-01-03,02:06:59,93,tower3,AGOE-NYIVE,2
OO66L484,RJWIR8DL,2020-01-03,02:15:32,116,tower1,AGOE-NYIVE,2
LFXCTNCS,YDGVL625,2020-01-03,02:43:27,98,tower42,GOLFE,2
RXXFANJ3,8URS19PI,2020-01-03,02:47:04,96,tower24,CINKASSE,2
41PJSO2K,ISF3IT7O,2020-01-03,03:02:11,126,tower61,LOME COMMUNE,3
I78A4ZYA,CJEB2UOC,2020-01-03,03:13:48,114,tower62,LOME COMMUNE,3
UYRRM4JD,VF8PQW02,2020-01-03,03:21:21,42,tower70,OGOU,3
I8EZDI9H,UUQXQRFE,2020-01-03,03:28:08,130,tower3,AGOE-NYIVE,3
RXXFANJ3,I8EZDI9H,2020-01-03,03:45:19,99,tower77,TANDJOARE,3
536AAL2Y,RXXFANJ3,2020-01-03,04:01:04,117,tower57,LOME COMMUNE,4
06BA9LHR,E35NJHCH,2020-01-03,04:03:47,60,tower73,OTI,4
Q5BK8XEM,GQZH5IFP,2020-01-03,04:11:23,73,tower98,KPENDJAL-OUEST,4
06BA9LHR,NIF6UYTN,2020-01-03,04:17:49,136,tower50,KPENDJAL,4
UW3JX66G,6I3K0MVW,2020-01-03,04:21:15,92,tower91,WAWA,4
W6QZ7S00,C18O8PW7,2020-01-03,04:28:30,118,tower29,DOUFELGOU,4
7G8IQ6MS,CPIQJ5U0,2020-01-03,04:42:10,94,tower100,PLAINE DU MO,4
06BA9LHR,GXMHRRRQ,2020-01-03,04:43:20,108,tower74,OTI,4
L98725AW,L1DKO6MV,2020-01-03,04:51:19,123,tower76,SOTOUBOUA,4
3H7ROWGG,B5ZATI54,2020-01-03,04:57:16,92,tower13,AKEBOU,4
9QZ0HCVE,GXMHRRRQ,2020-01-03,04:58:53,61,tower6,AGOE-NYIVE,4
E35NJHCH,R4DNBXGL,2020-01-03,05:00:04,98,tower23,BLITTA,5
5OV4ISV8,B5ZATI54,2020-01-03,05:03:54,37,tower101,PLAINE DU MO,5
CO9IM36S,9B0R7O7F,2020-01-03,05:15:32,60,tower87,TCHAOUDJO,5
B5ZATI54,0706DUPJ,2020-01-03,05:18:04,83,tower56,LOME COMMUNE,5
I78A4ZYA,JTZ8NTNT,2020-01-03,05:20:25,91,tower63,LOME COMMUNE,5
ITNVWCA4,UTP1PFWB,2020-01-03,05:39:05,119,tower64,LOME COMMUNE,5
Q5BK8XEM,GQZH5IFP,2020-01-03,06:04:01,115,tower74,OTI,6
XAJI0Y6D,6I3K0MVW,2020-01-03,06:07:31,121,tower9,AGOE-NYIVE,6
COD1SBB0,YDW44SWN,2020-01-03,06:14:08,102,tower74,OTI,6
850ILZ3A,TEZK7G1F,2020-01-03,06:21:55,67,tower54,LOME COMMUNE,6
I78A4ZYA,SQUN4FQ1,2020-01-03,06:29:27,70,tower61,LOME COMMUNE,6
PUUV28Y3,V2J558WL,2020-01-03,06:33:00,107,tower55,LOME COMMUNE,6
88CD40YL,RH9604A1,2020-01-03,06:36:32,101,tower70,OGOU,6
IDXIWF9Y,RXXFANJ3,2020-01-03,06:44:28,131,tower64,LOME COMMUNE,6
4SEEL57M,RU3LLYRM,2020-01-03,06:53:01,97,tower49,KPELE,6
23RJAXQ1,5OV4ISV8,2020-01-03,06:58:31,114,tower73,OTI,6
M3MCR0YC,AZT67X0T,2020-01-03,07:01:54,137,tower9,AGOE-NYIVE,7
RWO7A9Z2,NIF6UYTN,2020-01-03,07:18:49,142,tower36,GOLFE,7
EW1CU6MB,S38K1ZXD,2020-01-03,07:22:20,96,tower54,LOME COMMUNE,7
ITNVWCA4,Q5BK8XEM,2020-01-03,07:31:00,96,tower55,LOME COMMUNE,7
FMFIYFMH,YDW44SWN,2020-01-03,07:31:25,101,tower71,OGOU,7
6HEE149Y,I78A4ZYA,2020-01-03,07:41:32,75,tower35,GOLFE,7
E35NJHCH,QPB1YYRY,2020-01-03,07:42:38,80,tower23,BLITTA,7
YDW44SWN,FRS832YF,2020-01-03,07:57:25,103,tower77,TANDJOARE,7
8FA9GEXM,BZFQY2QR,2020-01-03,08:00:23,103,tower2,AGOE-NYIVE,8
L1DKO6MV,AZT67X0T,2020-01-03,08:01:09,105,tower82,TCHAOUDJO,8
536AAL2Y,IDOFCO72,2020-01-03,08:10:27,109,tower35,GOLFE,8
3H7ROWGG,FWGZVNWU,2020-01-03,08:35:49,98,tower64,LOME COMMUNE,8
EW1CU6MB,MPQMSOBP,2020-01-03,08:58:46,91,tower35,GOLFE,8
IDOFCO72,FQ1Z0P2T,2020-01-03,09:30:14,88,tower27,DANYI,9
LWA939JH,ISF3IT7O,2020-01-03,09:32:52,56,tower33,GOLFE,9
LWA939JH,23RJAXQ1,2020-01-03,09:36:05,126,tower57,LOME COMMUNE,9
88CD40YL,IU9XRLE9,2020-01-03,09:49:59,65,tower28,DANYI,9
TEZK7G1F,L1DKO6MV,2020-01-03,09:50:57,81,tower99,KPENDJAL-OUEST,9
XAJI0Y6D,OHGI1JNY,2020-01-03,10:16:12,95,tower53,LOME COMMUNE,10
41PJSO2K,FYWRH23S,2020-01-03,10:20:17,156,tower38,GOLFE,10
ITNVWCA4,DZX7JJ0X,2020-01-03,10:22:45,139,tower5,AGOE-NYIVE,10
2B4LACSW,W02707BQ,2020-01-03,10:31:40,86,tower35,GOLFE,10
9QZ0HCVE,N74H5WB8,2020-01-03,10:32:07,79,tower34,GOLFE,10
FQ1Z0P2T,1DJTB0AG,2020-01-03,10:40:36,104,tower75,SOTOUBOUA,10
QPB1YYRY,DVO6WS7K,2020-01-03,10:42:26,91,tower70,OGOU,10
HNHOUXJM,YDGVL625,2020-01-03,10:56:30,96,tower15,ANIE,10
64BII0RU,6KQE9FYV,2020-01-03,11:00:37,119,tower1,AGOE-NYIVE,11
4SEEL57M,9B0R7O7F,2020-01-03,11:20:34,119,tower27,DANYI,11
OK4PTTMX,SG8WV7D2,2020-01-03,11:24:30,73,tower77,TANDJOARE,11
5M28L1MF,RWO7A9Z2,2020-01-03,11:53:07,113,tower39,GOLFE,11
QQ8Z3DOV,DZX7JJ0X,2020-01-03,11:55:08,137,tower14,AKEBOU,11
5M28L1MF,CJEB2UOC,2020-01-03,11:57:57,101,tower54,LOME COMMUNE,11
GXMHRRRQ,S38K1ZXD,2020-01-03,12:19:54,117,tower90,WAWA,12
FRS832YF,UW3JX66G,2020-01-03,12:27:13,83,tower66,LOME COMMUNE,12
OT5GIBEA,FWGZVNWU,2020-01-03,12:58:39,94,tower6,AGOE-NYIVE,12
JRCMCAKE,EW1CU6MB,2020-01-03,13:18:39,109,tower26,DANKPEN,13
64BII0RU,RXXFANJ3,2020-01-03,13:22:32,93,tower58,LOME COMMUNE,13
6Y16JW65,Y2SSO9KF,2020-01-03,13:31:44,96,tower29,DOUFELGOU,13
N6OH31ZA,6EUR8NQU,2020-01-03,13:36:40,70,tower36,GOLFE,13
RU3LLYRM,NIF6UYTN,2020-01-03,13:55:43,83,tower80,TCHAOUDJO,13
7G2T9TPC,SQUN4FQ1,2020-01-03,14:00:04,86,tower21,BINAH,14
OK4PTTMX,TEZK7G1F,2020-01-03,14:28:13,135,tower73,OTI,14
850ILZ3A,2LI3ERUW,2020-01-03,14:42:35,90,tower91,WAWA,14
L98725AW,L1DKO6MV,2020-01-03,14:43:37,94,tower85,TCHAOUDJO,14
W6QZ7S00,TEZK7G1F,2020-01-03,14:56:43,129,tower80,TCHAOUDJO,14
FRS832YF,64BII0RU,2020-01-03,15:45:36,97,tower0,AGOE-NYIVE,15
6RUMEMGE,RXXFANJ3,2020-01-03,15:56:12,86,tower31,EST-MONO,15
EW1CU6MB,7ISEBFWJ,2020-01-03,15:57:20,106,tower34,GOLFE,15
RJWIR8DL,OG6WSZ4Y,2020-01-03,15:59:45,127,tower56,LOME COMMUNE,15
EW1CU6MB,RH9604A1,2020-01-03,16:05:11,120,tower60,LOME COMMUNE,16
UTP1PFWB,RXWZ61FH,2020-01-03,16:12:48,104,tower13,AKEBOU,16
UW3JX66G,NRPQOXJW,2020-01-03,16:17:16,123,tower12,AGOU,16
OG6WSZ4Y,AZT67X0T,2020-01-03,16:32:09,74,tower74,OTI,16
QQ8Z3DOV,LFXCTNCS,2020-01-03,16:35:42,120,tower91,WAWA,16
L98725AW,FWGZVNWU,2020-01-03,16:59:50,108,tower80,TCHAOUDJO,16
7G8IQ6MS,8TG8O2BF,2020-01-03,17:27:12,115,tower102,PLAINE DU MO,17
CJEB2UOC,W02707BQ,2020-01-03,17:35:10,127,tower86,TCHAOUDJO,17
IDOFCO72,23RJAXQ1,2020-01-03,17:42:33,81,tower5,AGOE-NYIVE,17
1DJTB0AG,64BII0RU,2020-01-03,18:07:14,87,tower5,AGOE-NYIVE,18
OG6WSZ4Y,CO9IM36S,2020-01-03,18:14:06,69,tower97,OTI-SUD,18
E35NJHCH,T105K8U0,2020-01-03,18:24:06,81,tower13,AKEBOU,18
OK4PTTMX,IDXIWF9Y,2020-01-03,18:33:09,109,tower47,KOZAH,18
KQTDS8US,Q5BK8XEM,2020-01-03,18:36:38,99,tower94,ZIO,18
41PJSO2K,BDOD6BTL,2020-01-03,18:37:43,84,tower9,AGOE-NYIVE,18
L98725AW,7ISEBFWJ,2020-01-03,18:44:47,107,tower86,TCHAOUDJO,18
YWUR3EKV,OK4PTTMX,2020-01-03,18:55:04,113,tower29,DOUFELGOU,18
41PJSO2K,64BII0RU,2020-01-03,19:01:55,101,tower63,LOME COMMUNE,19
ZGDN1K5V,CO9IM36S,2020-01-03,19:23:03,91,tower27,DANYI,19
CO9IM36S,DZX7JJ0X,2020-01-03,19:27:50,118,tower75,SOTOUBOUA,19
4SEEL57M,OG6WSZ4Y,2020-01-03,19:38:42,70,tower28,DANYI,19
850ILZ3A,FRS832YF,2020-01-03,19:40:59,111,tower54,LOME COMMUNE,19
BWUDB7OK,2LI3ERUW,2020-01-03,19:56:15,60,tower37,GOLFE,19
MPQMSOBP,N8HKPIK4,2020-01-03,20:14:50,126,tower47,KOZAH,20
8A0F9A5Y,8URS19PI,2020-01-03,20:50:34,98,tower39,GOLFE,20
7ISEBFWJ,HDXVWMQ5,2020-01-03,21:03:21,103,tower54,LOME COMMUNE,21
8A0F9A5Y,HWD6GQ16,2020-01-03,21:12:15,96,tower33,GOLFE,21
COD1SBB0,DGYF840Q,2020-01-03,21:24:00,106,tower44,KERAN,21
AEOYEEI1,8FA9GEXM,2020-01-03,21:43:22,86,tower99,KPENDJAL-OUEST,21
Q5BK8XEM,QQ8Z3DOV,2020-01-03,21:55:03,93,tower24,CINKASSE,21
CHK6RZDS,OG6WSZ4Y,2020-01-03,22:13:31,104,tower21,BINAH,22
PUUV28Y3,HDXVWMQ5,2020-01-03,22:21:13,97,tower54,LOME COMMUNE,22
QPB1YYRY,1S9T7ERF,2020-01-03,22:34:06,115,tower16,ANIE,22
9QZ0HCVE,1S9T7ERF,2020-01-03,22:42:32,69,tower61,LOME COMMUNE,22
QQ8Z3DOV,3VZAX0RR,2020-01-03,22:55:05,98,tower91,WAWA,22
NRPQOXJW,DVO6WS7K,2020-01-03,23:11:49,96,tower5,AGOE-NYIVE,23
CO9IM36S,RJWIR8DL,2020-01-03,23:13:18,99,tower80,TCHAOUDJO,23
ITNVWCA4,RXWZ61FH,2020-01-03,23:28:09,62,tower41,GOLFE,23
QQ8Z3DOV,Z4G9GYD1,2020-01-04,00:00:33,120,tower27,DANYI,0
850ILZ3A,W6QZ7S00,2020-01-04,00:10:15,136,tower64,LOME COMMUNE,0
OHGI1JNY,RR13MTWZ,2020-01-04,00:22:29,119,tower93,ZIO,0
06BA9LHR,OT5GIBEA,2020-01-04,00:26:02,71,tower26,DANKPEN,0
KSUQVRSH,CV9F4FO6,2020-01-04,00:31:28,126,tower73,OTI,0
MPQMSOBP,UYRRM4JD,2020-01-04,00:33:55,106,tower17,ASSOLI,0
5M28L1MF,IU9XRLE9,2020-01-04,00:46:05,151,tower42,GOLFE,0
LFXCTNCS,OHGI1JNY,2020-01-04,01:03:17,132,tower60,LOME COMMUNE,1
8A0F9A5Y,8A0F9A5Y,2020-01-04,01:42:38,90,tower34,GOLFE,1
UHX8BQMK,JTZ8NTNT,2020-01-04,01:53:54,108,tower55,LOME COMMUNE,1
OG6WSZ4Y,QK6RD0CH,2020-01-04,02:12:31,112,tower74,OTI,2
UH87QXHH,W6QZ7S00,2020-01-04,02:24:19,108,tower13,AKEBOU,2
QU7QSVGS,BVAS9K9W,2020-01-04,02:43:25,109,tower60,LOME COMMUNE,2
I78A4ZYA,UHX8BQMK,2020-01-04,02:52:31,128,tower39,GOLFE,2
LUJ3QL62,EEVGEQPH,2020-01-04,02:53:45,68,tower41,GOLFE,2
4SEEL57M,NRPQOXJW,2020-01-04,02:57:24,101,tower91,WAWA,2
FQ1Z0P2T,BWUDB7OK,2020-01-04,02:57:32,72,tower75,SOTOUBOUA,2
W6QZ7S00,XZ8HC3LN,2020-01-04,02:58:09,66,tower48,KOZAH,2
IDXIWF9Y,Z6A73C32,2020-01-04,03:07:03,88,tower11,AGOU,3
IU9XRLE9,GQZH5IFP,2020-01-04,03:24:21,106,tower81,TCHAOUDJO,3
EW1CU6MB,TEZK7G1F,2020-01-04,03:50:26,103,tower1,AGOE-NYIVE,3
XAJI0Y6D,23RJAXQ1,2020-01-04,04:01:30,96,tower2,AGOE-NYIVE,4
XZ8HC3LN,786DVPTE,2020-01-04,04:07:27,151,tower95,AMOU,4
6HEE149Y,D8F040KM,2020-01-04,04:08:58,104,tower61,LOME COMMUNE,4
2B4LACSW,7G8IQ6MS,2020-01-04,04:24:53,84,tower53,LOME COMMUNE,4
3VZAX0RR,OW8BY9KD,2020-01-04,04:25:41,87,tower57,LOME COMMUNE,4
850ILZ3A,BVAS9K9W,2020-01-04,04:30:33,112,tower37,GOLFE,4
88CD40YL,8TG8O2BF,2020-01-04,04:40:05,110,tower69,MOYEN-MONO,4
OHGI1JNY,VF8PQW02,2020-01-04,04:40:58,80,tower36,GOLFE,4
RH9604A1,L98725AW,2020-01-04,04:54:28,116,tower86,TCHAOUDJO,4
FG4TKMTL,ISF3IT7O,2020-01-04,05:01:44,120,tower74,OTI,5
NIF6UYTN,FG4TKMTL,2020-01-04,05:15:45,117,tower83,TCHAOUDJO,5
Z4G9GYD1,JTZ8NTNT,2020-01-04,05:32:07,114,tower47,KOZAH,5
UYRRM4JD,6RUMEMGE,2020-01-04,05:38:38,79,tower15,ANIE,5
TV465N8P,LFXCTNCS,2020-01-04,05:38:51,86,tower68,MOYEN-MONO,5
UYRRM4JD,2LI3ERUW,2020-01-04,06:23:00,108,tower16,ANIE,6
FQ1Z0P2T,1S9T7ERF,2020-01-04,06:30:13,141,tower85,TCHAOUDJO,6
6RUMEMGE,CJEB2UOC,2020-01-04,06:40:32,118,tower71,OGOU,6
EW1CU6MB,GXMHRRRQ,2020-01-04,06:42:46,82,tower57,LOME COMMUNE,6
E35NJHCH,MPQMSOBP,2020-01-04,06:44:44,122,tower13,AKEBOU,6
MPQMSOBP,8A0F9A5Y,2020-01-04,06:57:44,78,tower48,KOZAH,6
1DJTB0AG,LUJ3QL62,2020-01-04,07:04:17,96,tower65,LOME COMMUNE,7
R4DNBXGL,5M28L1MF,2020-01-04,07:06:56,94,tower98,KPENDJAL-OUEST,7
TEKPAR8P,UH87QXHH,2020-01-04,07:12:10,157,tower81,TCHAOUDJO,7
UW3JX66G,8URS19PI,2020-01-04,07:15:32,78,tower90,WAWA,7
YDW44SWN,06BA9LHR,2020-01-04,07:21:25,77,tower44,KERAN,7
N74H5WB8,JYY4GIFI,2020-01-04,07:32:27,122,tower32,EST-MONO,7
IDXIWF9Y,850ILZ3A,2020-01-04,07:38:36,79,tower49,KPELE,7
OK4PTTMX,FQ1Z0P2T,2020-01-04,07:47:36,136,tower87,TCHAOUDJO,7
6KQE9FYV,OK4PTTMX,2020-01-04,08:14:33,64,tower44,KERAN,8
3VZAX0RR,TEZK7G1F,2020-01-04,08:15:06,65,tower56,LOME COMMUNE,8
YDW44SWN,9B0R7O7F,2020-01-04,08:22:30,80,tower99,KPENDJAL-OUEST,8
FQ1Z0P2T,3D70JPBF,2020-01-04,08:52:15,124,tower86,TCHAOUDJO,8
536AAL2Y,536AAL2Y,2020-01-04,08:55:12,107,tower63,LOME COMMUNE,8
OG6WSZ4Y,OG6WSZ4Y,2020-01-04,09:02:54,82,tower74,OTI,9
850ILZ3A,EEVGEQPH,2020-01-04,09:43:18,81,tower38,GOLFE,9
UTP1PFWB,UUQXQRFE,2020-01-04,10:08:37,86,tower95,AMOU,10
UHX8BQMK,BZFQY2QR,2020-01-04,10:22:29,84,tower37,GOLFE,10
LUJ3QL62,N74H5WB8,2020-01-04,10:33:58,97,tower61,LOME COMMUNE,10
E35NJHCH,CJEB2UOC,2020-01-04,10:38:12,114,tower23,BLITTA,10
BWUDB7OK,QK6RD0CH,2020-01-04,10:52:41,125,tower4,AGOE-NYIVE,10
IDOFCO72,DGYF840Q,2020-01-04,11:03:11,109,tower49,KPELE,11
SG8WV7D2,JRCMCAKE,2020-01-04,11:04:46,80,tower72,OGOU,11
FWGZVNWU,64BII0RU,2020-01-04,11:15:32,88,tower5,AGOE-NYIVE,11
IU9XRLE9,TV465N8P,2020-01-04,11:19:37,103,tower78,TCHAMBA,11
S38K1ZXD,OHGI1JNY,2020-01-04,11:47:56,122,tower89,VO,11
RU3LLYRM,FQ1Z0P2T,2020-01-04,11:52:21,98,tower21,BINAH,11
88CD40YL,N6OH31ZA,2020-01-04,11:56:13,105,tower15,ANIE,11
9QZ0HCVE,IU9XRLE9,2020-01-04,12:38:24,88,tower8,AGOE-NYIVE,12
OT5GIBEA,H3N42UUB,2020-01-04,12:46:09,77,tower42,GOLFE,12
UYRRM4JD,C18O8PW7,2020-01-04,12:47:50,74,tower15,ANIE,12
JYY4GIFI,LFXCTNCS,2020-01-04,12:52:23,146,tower50,KPENDJAL,12
88CD40YL,3D70JPBF,2020-01-04,12:59:26,65,tower72,OGOU,12
850ILZ3A,UHX8BQMK,2020-01-04,13:05:34,143,tower42,GOLFE,13
UHX8BQMK,PUUV28Y3,2020-01-04,13:06:41,107,tower57,LOME COMMUNE,13
7G8IQ6MS,Z6A73C32,2020-01-04,13:31:30,134,tower88,TCHAOUDJO,13
1DJTB0AG,8URS19PI,2020-01-04,14:10:36,50,tower34,GOLFE,14
W02707BQ,DGYF840Q,2020-01-04,14:22:24,53,tower43,HAHO,14
N74H5WB8,VF8PQW02,2020-01-04,14:23:12,115,tower95,AMOU,14
6EUR8NQU,IU9XRLE9,2020-01-04,14:29:47,58,tower17,ASSOLI,14
LWA939JH,COD1SBB0,2020-01-04,14:53:28,122,tower55,LOME COMMUNE,14
QPB1YYRY,23RJAXQ1,2020-01-04,14:57:25,94,tower96,AMOU,14
UYRRM4JD,CV9MTN0Y,2020-01-04,15:01:57,107,tower70,OGOU,15
3VZAX0RR,N8HKPIK4,2020-01-04,15:22:48,65,tower40,GOLFE,15
4SEEL57M,AEOYEEI1,2020-01-04,15:24:31,135,tower14,AKEBOU,15
8URS19PI,QK6RD0CH,2020-01-04,15:25:09,68,tower27,DANYI,15
L98725AW,L98725AW,2020-01-04,15:31:16,88,tower84,TCHAOUDJO,15
FG4TKMTL,FG4TKMTL,2020-01-04,15:55:34,54,tower74,OTI,15
OK4PTTMX,8A0F9A5Y,2020-01-04,15:59:14,96,tower73,OTI,15
PUUV28Y3,TV465N8P,2020-01-04,16:08:26,117,tower61,LOME COMMUNE,16
OHGI1JNY,BVAS9K9W,2020-01-04,16:10:45,112,tower2,AGOE-NYIVE,16
7G8IQ6MS,ZGDN1K5V,2020-01-04,16:30:50,54,tower102,PLAINE DU MO,16
OG6WSZ4Y,N8HKPIK4,2020-01-04,16:37:58,95,tower74,OTI,16
YDGVL625,FQ1Z0P2T,2020-01-04,16:38:52,107,tower26,DANKPEN,16
TEZK7G1F,Z6A73C32,2020-01-04,16:49:39,101,tower99,KPENDJAL-OUEST,16
0706DUPJ,OG6WSZ4Y,2020-01-04,16:51:20,117,tower41,GOLFE,16
06BA9LHR,GQZH5IFP,2020-01-04,16:55:46,65,tower73,OTI,16
7G2T9TPC,AZT67X0T,2020-01-04,16:55:47,106,tower18,ASSOLI,16
RWO7A9Z2,CV9MTN0Y,2020-01-04,17:02:01,106,tower55,LOME COMMUNE,17
COD1SBB0,QU7QSVGS,2020-01-04,17:23:37,93,tower74,OTI,17
1S9T7ERF,UPUH33XF,2020-01-04,17:38:29,67,tower82,TCHAOUDJO,17
0706DUPJ,COD1SBB0,2020-01-04,17:47:49,144,tower51,LACS,17
QNE5AS6C,4SEEL57M,2020-01-04,17:53:47,102,tower101,PLAINE DU MO,17
I8EZDI9H,DVO6WS7K,2020-01-04,17:58:03,75,tower53,LOME COMMUNE,17
MPQMSOBP,FYWRH23S,2020-01-04,18:02:33,96,tower18,ASSOLI,18
AZT67X0T,LWA939JH,2020-01-04,18:12:44,86,tower77,TANDJOARE,18
H3N42UUB,LFXCTNCS,2020-01-04,18:12:59,109,tower37,GOLFE,18
QU7QSVGS,BZFQY2QR,2020-01-04,18:38:17,133,tower57,LOME COMMUNE,18
QQ8Z3DOV,QK6RD0CH,2020-01-04,18:39:15,126,tower28,DANYI,18
YDGVL625,BDOD6BTL,2020-01-04,18:52:58,119,tower19,BASSAR,18
CHK6RZDS,IDXIWF9Y,2020-01-04,19:08:09,155,tower45,KERAN,19
QPB1YYRY,GXMHRRRQ,2020-01-04,19:30:59,126,tower71,OGOU,19
NIF6UYTN,3D70JPBF,2020-01-04,19:39:37,115,tower85,TCHAOUDJO,19
MPQMSOBP,RWO7A9Z2,2020-01-04,19:44:51,123,tower79,TCHAOUDJO,19
536AAL2Y,GQZH5IFP,2020-01-04,19:44:59,119,tower37,GOLFE,19
NRPQOXJW,VF8PQW02,2020-01-04,19:58:12,110,tower41,GOLFE,19
B5ZATI54,8URS19PI,2020-01-04,20:01:29,81,tower28,DANYI,20
FG4TKMTL,T105K8U0,2020-01-04,20:04:28,71,tower50,KPENDJAL,20
ZGDN1K5V,E35NJHCH,2020-01-04,20:09:46,70,tower36,GOLFE,20
9QZ0HCVE,8TG8O2BF,2020-01-04,20:18:51,107,tower61,LOME COMMUNE,20
UW3JX66G,Z6A73C32,2020-01-04,20:26:04,111,tower95,AMOU,20
536AAL2Y,FQ1Z0P2T,2020-01-04,20:30:34,108,tower60,LOME COMMUNE,20
0706DUPJ,RXXFANJ3,2020-01-04,20:46:10,151,tower36,GOLFE,20
BZFQY2QR,FRS832YF,2020-01-04,20:58:45,106,tower56,LOME COMMUNE,20
QNE5AS6C,Z6A73C32,2020-01-04,21:04:37,108,tower101,PLAINE DU MO,21
0HHVC11B,OHGI1JNY,2020-01-04,21:08:32,97,tower82,TCHAOUDJO,21
LWA939JH,64BII0RU,2020-01-04,21:08:43,61,tower63,LOME COMMUNE,21
4SEEL57M,L1DKO6MV,2020-01-04,21:12:15,126,tower14,AKEBOU,21
AEOYEEI1,XAJI0Y6D,2020-01-04,21:15:01,79,tower24,CINKASSE,21
RXWZ61FH,6Y16JW65,2020-01-04,21:24:50,121,tower79,TCHAOUDJO,21
1S9T7ERF,BDOD6BTL,2020-01-04,21:43:44,107,tower22,BINAH,21
Z6A73C32,VF8PQW02,2020-01-04,21:43:46,82,tower88,TCHAOUDJO,21
CJEB2UOC,MPQMSOBP,2020-01-04,21:45:39,96,tower78,TCHAMBA,21
EW1CU6MB,6I3K0MVW,2020-01-04,21:50:31,99,tower34,GOLFE,21
88CD40YL,OG6WSZ4Y,2020-01-04,22:03:19,134,tower72,OGOU,22
RJWIR8DL,SQUN4FQ1,2020-01-04,22:03:42,69,tower34,GOLFE,22
XAJI0Y6D,9B0R7O7F,2020-01-04,22:11:34,82,tower39,GOLFE,22
TKBXHJOX,OK4PTTMX,2020-01-04,22:15:44,117,tower36,GOLFE,22
6HEE149Y,XZ8HC3LN,2020-01-04,22:38:02,106,tower53,LOME COMMUNE,22
8A0F9A5Y,Z4G9GYD1,2020-01-04,22:47:36,92,tower53,LOME COMMUNE,22
EW1CU6MB,CHK6RZDS,2020-01-04,23:11:53,114,tower53,LOME COMMUNE,23
FQ1Z0P2T,V2J558WL,2020-01-04,23:17:25,113,tower76,SOTOUBOUA,23
I78A4ZYA,0706DUPJ,2020-01-04,23:21:25,151,tower6,AGOE-NYIVE,23
FG4TKMTL,1S9T7ERF,2020-01-04,23:27:25,105,tower74,OTI,23
CPIQJ5U0,H3N42UUB,2020-01-04,23:31:07,95,tower7,AGOE-NYIVE,23
FG4TKMTL,B5ZATI54,2020-01-04,23:38:26,102,tower77,TANDJOARE,23
CO9IM36S,L98725AW,2020-01-04,23:50:32,80,tower83,TCHAOUDJO,23
T105K8U0,OHGI1JNY,2020-01-05,00:20:55,54,tower91,WAWA,0
KQTDS8US,Z6A73C32,2020-01-05,00:26:36,99,tower11,AGOU,0
S38K1ZXD,Z4G9GYD1,2020-01-05,00:34:02,95,tower57,LOME COMMUNE,0
JYY4GIFI,HDXVWMQ5,2020-01-05,00:34:55,94,tower97,OTI-SUD,0
AZT67X0T,KQTDS8US,2020-01-05,00:52:33,137,tower74,OTI,0
I78A4ZYA,RJWIR8DL,2020-01-05,01:07:35,140,tower61,LOME COMMUNE,1
6RUMEMGE,IU9XRLE9,2020-01-05,01:08:15,110,tower13,AKEBOU,1
HWD6GQ16,YDGVL625,2020-01-05,01:21:18,128,tower63,LOME COMMUNE,1
CPIQJ5U0,JRCMCAKE,2020-01-05,01:28:49,88,tower53,LOME COMMUNE,1
3VZAX0RR,9QZ0HCVE,2020-01-05,02:00:39,112,tower49,KPELE,2
SG8WV7D2,GQZH5IFP,2020-01-05,02:14:27,138,tower49,KPELE,2
8A0F9A5Y,I78A4ZYA,2020-01-05,02:16:33,118,tower60,LOME COMMUNE,2
FWGZVNWU,8FA9GEXM,2020-01-05,02:25:32,107,tower65,LOME COMMUNE,2
OG6WSZ4Y,RWO7A9Z2,2020-01-05,02:33:10,101,tower73,OTI,2
JRCMCAKE,TEZK7G1F,2020-01-05,02:33:31,94,tower30,DOUFELGOU,2
TV465N8P,8TG8O2BF,2020-01-05,02:33:55,88,tower13,AKEBOU,2
UTP1PFWB,7N3IRJTC,2020-01-05,02:35:12,93,tower71,OGOU,2
EEVGEQPH,CO9IM36S,2020-01-05,02:38:15,86,tower102,PLAINE DU MO,2
QPB1YYRY,FWGZVNWU,2020-01-05,02:53:32,82,tower15,ANIE,2
OT5GIBEA,536AAL2Y,2020-01-05,03:00:22,135,tower33,GOLFE,3
N74H5WB8,N74H5WB8,2020-01-05,03:23:00,136,tower96,AMOU,3
IDXIWF9Y,QQ8Z3DOV,2020-01-05,03:26:42,107,tower46,KLOTO,3
CHK6RZDS,9QZ0HCVE,2020-01-05,03:29:13,100,tower48,KOZAH,3
Q5BK8XEM,8A0F9A5Y,2020-01-05,03:35:20,67,tower24,CINKASSE,3
IDOFCO72,NRPQOXJW,2020-01-05,03:44:40,109,tower95,AMOU,3
KSUQVRSH,UHX8BQMK,2020-01-05,03:58:06,74,tower18,ASSOLI,3
Q5BK8XEM,HDXVWMQ5,2020-01-05,04:07:38,166,tower77,TANDJOARE,4
CO9IM36S,I78A4ZYA,2020-01-05,04:12:18,119,tower85,TCHAOUDJO,4
